,,,Value,Symbol
Egypt,Harvested irrigated temporary crop area: Rice,9,452.0,I
Egypt,Harvested irrigated temporary crop area: Barley,15,96.2,I
Egypt,Harvested irrigated temporary crop area: Maize,21,927.0,I
Egypt,Harvested irrigated temporary crop area: Millet,27,149.5,I
Egypt,Harvested irrigated temporary crop area: Sorghum,32,156.2,I
Egypt,Harvested irrigated temporary crop area: Other cereals,38,351.0,I
Egypt,Harvested irrigated temporary crop area: Potatoes,43,82.59,I
Egypt,Harvested irrigated temporary crop area: Sweet potatoes,47,8.388,I
Egypt,Harvested irrigated temporary crop area: Other roots and tubers,52,158.0,I
Egypt,Harvested irrigated temporary crop area: Sugarcane,58,131.0,I
Egypt,Harvested irrigated temporary crop area: Sugar beet,63,162.0,I
Egypt,Harvested irrigated temporary crop area: Leguminous crops,69,98.0,I
Egypt,Harvested irrigated temporary crop area: Vegetables,75,776.0,I
Egypt,Harvested irrigated permanent crop area: Bananas,80,24.16,I
Egypt,Harvested irrigated permanent crop area: Citrus,85,157.0,I
Egypt,Harvested irrigated temporary crop area: Cotton,91,155.0,I
Egypt,Harvested irrigated temporary crop area: Fodder,97,932.0,I
Egypt,Harvested irrigated temporary crop area: Soybeans,102,5.914,I
Egypt,Harvested irrigated temporary crop area: Groundnuts,107,38.0,I
Egypt,Harvested irrigated temporary crop area: Sunflower,112,15.49,I
Egypt,Harvested irrigated temporary crop area: Sesame,117,28.0,I
Egypt,Harvested irrigated temporary crop area: Flowers,122,26.05,I
Egypt,Harvested irrigated temporary crop area: Other crops,128,66.0,I
Egypt,Harvested irrigated permanent crop area: Other crops,134,383.0,I
El Salvador,Harvested irrigated temporary crop area: Rice,1,1.15,E
El Salvador,Harvested irrigated temporary crop area: Maize,7,3.08,E
El Salvador,Harvested irrigated temporary crop area: Sorghum,10,0.8,E
El Salvador,Harvested irrigated temporary crop area: Other cereals,13,0.205,E
El Salvador,Harvested irrigated temporary crop area: Potatoes,16,0.024,E
El Salvador,Harvested irrigated temporary crop area: Cassava,19,0.14,E
El Salvador,Harvested irrigated permanent crop area: Plantains,22,0.37,E
El Salvador,Harvested irrigated temporary crop area: Sugarcane,28,12.24,E
El Salvador,Harvested irrigated temporary crop area: Leguminous crops,31,0.39,E
El Salvador,Harvested irrigated temporary crop area: Vegetables,34,1.15,E
El Salvador,Harvested irrigated permanent crop area: Bananas,37,0.046,E
El Salvador,Harvested irrigated permanent crop area: Citrus,43,0.63,E
El Salvador,Harvested irrigated permanent crop area: Coffee,49,6.0,I
El Salvador,Harvested irrigated permanent crop area: Coconuts,52,0.116,E
El Salvador,Harvested irrigated temporary crop area: Other crops,55,1.078,E
El Salvador,Harvested irrigated permanent crop area: Other crops,58,0.92,E
Eritrea,Harvested irrigated temporary crop area: Cotton,3,1.86,I
Eritrea,Harvested irrigated temporary crop area: Other crops,9,4.109,I
Estonia,Harvested irrigated temporary crop area: Potatoes,0,0.025,I
Estonia,Harvested irrigated temporary crop area: Other crops,3,0.229,I
Eswatini,Harvested irrigated temporary crop area: Rice,2,0.05,I
Eswatini,Harvested irrigated temporary crop area: Maize,7,0.5,I
Eswatini,Harvested irrigated temporary crop area: Potatoes,12,0.075,I
Eswatini,Harvested irrigated temporary crop area: Sugarcane,17,41.52,I
Eswatini,Harvested irrigated temporary crop area: Vegetables,22,0.778,I
Eswatini,Harvested irrigated permanent crop area: Bananas,27,0.05,I
Eswatini,Harvested irrigated permanent crop area: Citrus,33,2.513,I
Eswatini,Harvested irrigated temporary crop area: Other crops,39,4.4,I
Eswatini,Harvested irrigated permanent crop area: Other crops,45,7.0,I
Ethiopia,Harvested irrigated temporary crop area: Wheat,2,23.16,I
Ethiopia,Harvested irrigated temporary crop area: Barley,7,5.791,I
Ethiopia,Harvested irrigated temporary crop area: Maize,12,86.86,I
Ethiopia,Harvested irrigated temporary crop area: Sorghum,17,17.37,I
Ethiopia,Harvested irrigated temporary crop area: Other cereals,22,2.895,I
Ethiopia,Harvested irrigated temporary crop area: Potatoes,27,37.64,I
Ethiopia,Harvested irrigated temporary crop area: Sweet potatoes,32,11.7,I
Ethiopia,Harvested irrigated temporary crop area: Other roots and tubers,37,2.895,I
Ethiopia,Harvested irrigated temporary crop area: Sugarcane,42,27.2,I
Ethiopia,Harvested irrigated temporary crop area: Leguminous crops,47,8.686,I
Ethiopia,Harvested irrigated temporary crop area: Vegetables,52,107.1,I
Ethiopia,Harvested irrigated permanent crop area: Bananas,57,5.828,I
Ethiopia,Harvested irrigated permanent crop area: Citrus,62,5.828,I
Ethiopia,Harvested irrigated temporary crop area: Cotton,67,57.91,I
Ethiopia,Harvested irrigated temporary crop area: Groundnuts,72,5.791,I
Ethiopia,Harvested irrigated permanent crop area: Other crops,77,3.885,I
Finland,Harvested irrigated temporary crop area: Other cereals,0,2.0,I
Finland,Harvested irrigated temporary crop area: Potatoes,3,4.7,I
Finland,Harvested irrigated temporary crop area: Sugar beet,6,1.4,I
Finland,Harvested irrigated temporary crop area: Vegetables,9,3.8,I
Finland,Harvested irrigated permanent crop area: Other crops,12,3.2,I
France,Harvested irrigated temporary crop area: Wheat,2,30.24,I
France,Harvested irrigated temporary crop area: Maize,7,756.0,I
France,Harvested irrigated temporary crop area: Other cereals,12,60.48,I
France,Harvested irrigated temporary crop area: Potatoes,17,60.48,I
France,Harvested irrigated temporary crop area: Sugar beet,22,30.24,I
France,Harvested irrigated temporary crop area: Leguminous crops,25,60.48,I
France,Harvested irrigated temporary crop area: Vegetables,30,166.3,I
France,Harvested irrigated permanent crop area: Citrus,35,2.23,I
France,Harvested irrigated temporary crop area: Fodder,40,136.1,I
France,Harvested irrigated temporary crop area: Soybeans,45,30.24,I
France,Harvested irrigated temporary crop area: Sunflower,50,15.12,I
France,Harvested irrigated permanent crop area: Other crops,54,136.1,I
Gabon,Harvested irrigated temporary crop area: Rice,3,3.0,I
Gabon,Harvested irrigated temporary crop area: Vegetables,9,1.45,I
Gambia,Harvested irrigated temporary crop area: Rice,2,2.0,I
Georgia,Harvested irrigated temporary crop area: Wheat,0,15.98,I
Georgia,Harvested irrigated temporary crop area: Barley,3,5.15,I
Georgia,Harvested irrigated temporary crop area: Maize,6,6.17,I
Georgia,Harvested irrigated temporary crop area: Potatoes,9,9.25,I
Georgia,Harvested irrigated temporary crop area: Leguminous crops,12,2.57,I
Georgia,Harvested irrigated temporary crop area: Vegetables,15,10.29,I
Georgia,Harvested irrigated permanent crop area: Citrus,18,3.6,I
Georgia,Harvested irrigated permanent crop area: Tea,21,3.1,I
Georgia,Harvested irrigated temporary crop area: Fodder,24,33.94,I
Georgia,Harvested irrigated temporary crop area: Sunflower,27,5.15,I
Georgia,Harvested irrigated permanent crop area: Other crops,30,30.86,I
Germany,Harvested irrigated temporary crop area: Barley,1,19.0,I
Germany,Harvested irrigated temporary crop area: Maize,5,41.0,I
Germany,Harvested irrigated temporary crop area: Other cereals,9,30.0,I
Germany,Harvested irrigated temporary crop area: Potatoes,13,22.7,I
Germany,Harvested irrigated temporary crop area: Sugar beet,17,36.0,I
Germany,Harvested irrigated temporary crop area: Leguminous crops,21,13.6,I
Germany,Harvested irrigated temporary crop area: Vegetables,25,10.9,I
Germany,Harvested irrigated temporary crop area: Sunflower,29,2.4,I
Germany,Harvested irrigated temporary crop area: Other crops,33,12.6,I
Germany,Harvested irrigated permanent crop area: Other crops,37,37.57,I
Ghana,Harvested irrigated temporary crop area: Rice,2,20.0,I
Ghana,Harvested irrigated temporary crop area: Vegetables,5,40.5,I
Greece,Harvested irrigated temporary crop area: Wheat,3,31.0,I
Greece,Harvested irrigated temporary crop area: Rice,6,21.7,I
Greece,Harvested irrigated temporary crop area: Maize,12,192.9,I
Greece,Harvested irrigated temporary crop area: Other cereals,15,31.0,I
Greece,Harvested irrigated temporary crop area: Potatoes,21,19.2,I
Greece,Harvested irrigated temporary crop area: Sugar beet,27,33.6,I
Greece,Harvested irrigated temporary crop area: Leguminous crops,30,18.9,I
Greece,Harvested irrigated temporary crop area: Vegetables,33,95.7,I
Greece,Harvested irrigated permanent crop area: Citrus,39,48.6,I
Greece,Harvested irrigated temporary crop area: Tobacco,42,24.4,I
Greece,Harvested irrigated temporary crop area: Cotton,45,161.2,I
Greece,Harvested irrigated temporary crop area: Fodder,50,32.6,I
Greece,Harvested irrigated temporary crop area: Soybeans,56,0.08,I
Greece,Harvested irrigated temporary crop area: Sunflower,62,1.32,I
Greece,Harvested irrigated permanent crop area: Other crops,68,140.0,I
Grenada,Harvested irrigated temporary crop area: Vegetables,0,0.365,I
Guatemala,Harvested irrigated temporary crop area: Rice,1,0.249,I
Guatemala,Harvested irrigated temporary crop area: Maize,5,70.0,I
Guatemala,Harvested irrigated temporary crop area: Potatoes,9,3.087,I
Guatemala,Harvested irrigated temporary crop area: Sugarcane,13,172.0,
Guatemala,Harvested irrigated temporary crop area: Vegetables,17,8.625,I
Guatemala,Harvested irrigated permanent crop area: Bananas,21,43.73,I
Guatemala,Harvested irrigated permanent crop area: Citrus,25,12.32,I
Guatemala,Harvested irrigated permanent crop area: Coffee,29,16.46,I
Guatemala,Harvested irrigated temporary crop area: Cotton,33,3.871,I
Guatemala,Harvested irrigated permanent crop area: Other crops,37,17.15,I
Guinea,Harvested irrigated temporary crop area: Rice,2,13.73,I
Guinea,Harvested irrigated temporary crop area: Potatoes,7,0.2,I
Guinea,Harvested irrigated temporary crop area: Vegetables,12,3.0,I
Guinea,Harvested irrigated permanent crop area: Bananas,17,0.96,I
Guinea,Harvested irrigated permanent crop area: Rubber,22,1.0,I
Guinea,Harvested irrigated permanent crop area: Oil palm,27,1.0,I
Guinea,Harvested irrigated temporary crop area: Other crops,32,0.5,I
Guinea-Bissau,Harvested irrigated temporary crop area: Rice,3,0.661,I
Guinea-Bissau,Harvested irrigated temporary crop area: Vegetables,9,0.53,I
Guinea-Bissau,Harvested irrigated permanent crop area: Other crops,15,7.371,I
Guyana,Harvested irrigated temporary crop area: Rice,0,131.4,I
Guyana,Harvested irrigated temporary crop area: Sugarcane,3,41.6,I
Guyana,Harvested irrigated temporary crop area: Vegetables,6,4.0,I
Guyana,Harvested irrigated permanent crop area: Citrus,9,2.0,I
Haiti,Harvested irrigated temporary crop area: Rice,0,57.5,I
Haiti,Harvested irrigated temporary crop area: Maize,3,12.8,I
Haiti,Harvested irrigated temporary crop area: Sugarcane,6,10.0,I
Haiti,Harvested irrigated temporary crop area: Leguminous crops,9,5.0,I
Haiti,Harvested irrigated temporary crop area: Vegetables,12,14.0,I
Haiti,Harvested irrigated permanent crop area: Citrus,15,8.0,I
Haiti,Harvested irrigated temporary crop area: Cotton,18,1.0,I
Honduras,Harvested irrigated temporary crop area: Rice,1,3.0,I
Honduras,Harvested irrigated temporary crop area: Maize,5,31.0,I
Honduras,Harvested irrigated temporary crop area: Sorghum,8,0.7,I
Honduras,Harvested irrigated temporary crop area: Potatoes,11,2.5,I
Honduras,Harvested irrigated temporary crop area: Sweet potatoes,14,0.194,I
Honduras,Harvested irrigated temporary crop area: Cassava,17,1.931,I
Honduras,Harvested irrigated permanent crop area: Plantains,21,13.2,I
Honduras,Harvested irrigated temporary crop area: Sugarcane,25,12.0,I
Honduras,Harvested irrigated temporary crop area: Vegetables,29,5.0,I
Honduras,Harvested irrigated permanent crop area: Bananas,33,8.822,I
Honduras,Harvested irrigated permanent crop area: Citrus,37,6.0,I
Honduras,Harvested irrigated permanent crop area: Cocoa beans,40,0.086,I
Honduras,Harvested irrigated temporary crop area: Tobacco,43,1.997,I
Honduras,Harvested irrigated temporary crop area: Cotton,47,1.0,I
Hungary,Harvested irrigated temporary crop area: Wheat,1,0.0,I
Hungary,Harvested irrigated temporary crop area: Maize,5,14.2,I
Hungary,Harvested irrigated temporary crop area: Potatoes,9,9.3,I
Hungary,Harvested irrigated temporary crop area: Sugar beet,13,2.9,I
Hungary,Harvested irrigated temporary crop area: Leguminous crops,16,8.0,I
Hungary,Harvested irrigated temporary crop area: Vegetables,19,26.3,I
Hungary,Harvested irrigated permanent crop area: Citrus,23,0.0,I
Hungary,Harvested irrigated temporary crop area: Soybeans,27,0.2,I
Hungary,Harvested irrigated temporary crop area: Sunflower,31,2.3,I
Hungary,Harvested irrigated temporary crop area: Other crops,34,2.0,I
Hungary,Harvested irrigated permanent crop area: Other crops,38,21.5,I
Iceland,Harvested irrigated permanent crop area: Citrus,0,0.284,
India,Harvested irrigated temporary crop area: Wheat,3,27932.6666666667,I
India,Harvested irrigated temporary crop area: Rice,9,24646.6666666667,I
India,Harvested irrigated temporary crop area: Barley,15,529.7777777778,I
India,Harvested irrigated temporary crop area: Maize,21,2093.6666666667,I
India,Harvested irrigated temporary crop area: Sorghum,27,619.0,I
India,Harvested irrigated temporary crop area: Other cereals,33,192.1111111111,I
India,Harvested irrigated temporary crop area: Sugarcane,39,5049.2222222222,I
India,Harvested irrigated temporary crop area: Leguminous crops,45,3997.1111111111,I
India,Harvested irrigated temporary crop area: Vegetables,51,2715.0,I
India,Harvested irrigated temporary crop area: Tobacco,55,231.8888888889,I
India,Harvested irrigated temporary crop area: Cotton,59,3856.7777777778,I
India,Harvested irrigated permanent crop area: Oil palm,63,5442.0,I
India,Harvested irrigated temporary crop area: Groundnuts,67,1052.0,I
Indonesia,Harvested irrigated temporary crop area: Rice,1,10734.0,I
Indonesia,Harvested irrigated temporary crop area: Maize,5,1269.0,I
Indonesia,Harvested irrigated temporary crop area: Potatoes,9,65.42,I
Indonesia,Harvested irrigated temporary crop area: Sweet potatoes,13,178.3,I
Indonesia,Harvested irrigated temporary crop area: Sugarcane,17,95.45,I
Indonesia,Harvested irrigated temporary crop area: Vegetables,21,244.4,I
Indonesia,Harvested irrigated temporary crop area: Tobacco,25,198.2,I
Indonesia,Harvested irrigated temporary crop area: Soybeans,29,279.9,I
Indonesia,Harvested irrigated temporary crop area: Groundnuts,33,324.0,I
Iran,Harvested irrigated temporary crop area: Wheat,3,2634.0,I
Iran,Harvested irrigated temporary crop area: Rice,9,628.1,I
Iran,Harvested irrigated temporary crop area: Barley,15,607.5,I
Iran,Harvested irrigated temporary crop area: Maize,19,275.9,I
Iran,Harvested irrigated temporary crop area: Other cereals,23,0.065,I
Iran,Harvested irrigated temporary crop area: Sweet potatoes,27,186.7,I
Iran,Harvested irrigated temporary crop area: Other roots and tubers,33,48.76,I
Iran,Harvested irrigated temporary crop area: Sugarcane,39,63.38,I
Iran,Harvested irrigated temporary crop area: Sugar beet,43,152.9,I
Iran,Harvested irrigated temporary crop area: Leguminous crops,49,159.7,I
Iran,Harvested irrigated temporary crop area: Vegetables,55,563.0,I
Iran,Harvested irrigated permanent crop area: Bananas,59,2.889,I
Iran,Harvested irrigated permanent crop area: Citrus,63,213.3,I
Iran,Harvested irrigated permanent crop area: Tea,67,2.934,I
Iran,Harvested irrigated temporary crop area: Tobacco,71,10.14,I
Iran,Harvested irrigated temporary crop area: Cotton,77,143.2,I
Iran,Harvested irrigated temporary crop area: Fodder,83,878.2,I
Iran,Harvested irrigated permanent crop area: Oil palm,89,140.7,I
Iran,Harvested irrigated temporary crop area: Soybeans,93,56.59,I
Iran,Harvested irrigated temporary crop area: Groundnuts,97,647.9,I
Iran,Harvested irrigated temporary crop area: Sunflower,101,77.78,I
Iran,Harvested irrigated temporary crop area: Flowers,105,61.86,I
Iran,Harvested irrigated temporary crop area: Other crops,111,123.6,I
Iran,Harvested irrigated permanent crop area: Other crops,117,1054.0,I
Iraq,Harvested irrigated temporary crop area: Wheat,3,959.5,I
Iraq,Harvested irrigated temporary crop area: Rice,9,47.97,I
Iraq,Harvested irrigated temporary crop area: Barley,15,361.8,I
Iraq,Harvested irrigated temporary crop area: Maize,18,113.1,I
Iraq,Harvested irrigated temporary crop area: Millet,21,3.1,I
Iraq,Harvested irrigated temporary crop area: Sorghum,24,17.1,I
Iraq,Harvested irrigated temporary crop area: Potatoes,27,13.03,I
Iraq,Harvested irrigated temporary crop area: Leguminous crops,30,12.22,I
Iraq,Harvested irrigated temporary crop area: Vegetables,33,260.7,I
Iraq,Harvested irrigated permanent crop area: Citrus,36,32.0,I
Iraq,Harvested irrigated temporary crop area: Cotton,39,20.57,I
Iraq,Harvested irrigated temporary crop area: Sunflower,42,5.664,I
Iraq,Harvested irrigated temporary crop area: Sesame,45,13.12,I
Ireland,Harvested irrigated temporary crop area: Potatoes,2,0.5,I
Ireland,Harvested irrigated temporary crop area: Vegetables,7,0.5,I
Israel,Harvested irrigated temporary crop area: Potatoes,1,18.01,I
Israel,Harvested irrigated temporary crop area: Vegetables,6,53.94,I
Israel,Harvested irrigated permanent crop area: Citrus,10,16.31,I
Israel,Harvested irrigated temporary crop area: Flowers,15,5.43,I
Israel,Harvested irrigated temporary crop area: Other crops,20,41.83,I
Israel,Harvested irrigated permanent crop area: Other crops,25,73.06,I
Italy,Harvested irrigated temporary crop area: Wheat,3,118.0,I
Italy,Harvested irrigated temporary crop area: Rice,6,241.0,I
Italy,Harvested irrigated temporary crop area: Maize,12,736.0,I
Italy,Harvested irrigated temporary crop area: Potatoes,18,31.5,I
Italy,Harvested irrigated temporary crop area: Sugar beet,24,96.5,I
Italy,Harvested irrigated temporary crop area: Vegetables,27,225.7,I
Italy,Harvested irrigated permanent crop area: Citrus,33,122.6,I
Italy,Harvested irrigated temporary crop area: Fodder,39,100.0,I
Italy,Harvested irrigated temporary crop area: Soybeans,45,84.7,I
Italy,Harvested irrigated temporary crop area: Sunflower,51,20.0,I
Italy,Harvested irrigated permanent crop area: Other crops,57,210.1,I
Jamaica,Harvested irrigated temporary crop area: Sugarcane,3,12.0,I
Jamaica,Harvested irrigated temporary crop area: Vegetables,9,8.682,I
Jamaica,Harvested irrigated permanent crop area: Bananas,15,2.0,I
Jamaica,Harvested irrigated permanent crop area: Citrus,18,8.0,I
Jamaica,Harvested irrigated permanent crop area: Coffee,24,0.154,I
Jamaica,Harvested irrigated temporary crop area: Fodder,30,1.424,I
Jamaica,Harvested irrigated temporary crop area: Other crops,36,0.425,I
Jamaica,Harvested irrigated permanent crop area: Other crops,42,0.574,I
Japan,Harvested irrigated temporary crop area: Wheat,3,127.0,I
Japan,Harvested irrigated temporary crop area: Rice,9,1691.0,I
Japan,Harvested irrigated temporary crop area: Barley,15,52.9,I
Japan,Harvested irrigated temporary crop area: Other cereals,21,56.0,I
Japan,Harvested irrigated temporary crop area: Potatoes,25,46.0,I
Japan,Harvested irrigated temporary crop area: Sugarcane,29,16.0,I
Japan,Harvested irrigated temporary crop area: Sugar beet,33,47.0,I
Japan,Harvested irrigated temporary crop area: Leguminous crops,39,35.0,I
Japan,Harvested irrigated temporary crop area: Vegetables,43,269.0,I
Japan,Harvested irrigated temporary crop area: Cotton,47,267.0,I
Japan,Harvested irrigated temporary crop area: Soybeans,51,71.0,I
Jordan,Harvested irrigated temporary crop area: Wheat,3,1.676,I
Jordan,Harvested irrigated temporary crop area: Barley,9,0.684,I
Jordan,Harvested irrigated temporary crop area: Potatoes,15,3.483,I
Jordan,Harvested irrigated temporary crop area: Leguminous crops,19,0.927,I
Jordan,Harvested irrigated temporary crop area: Vegetables,25,40.0,
Jordan,Harvested irrigated permanent crop area: Bananas,29,1.9,I
Jordan,Harvested irrigated permanent crop area: Citrus,33,6.638,I
Jordan,Harvested irrigated permanent crop area: Oil palm,39,13.35,I
Jordan,Harvested irrigated temporary crop area: Other crops,45,8.411,
Jordan,Harvested irrigated permanent crop area: Other crops,51,47.24,
Kazakhstan,Harvested irrigated temporary crop area: Wheat,3,208.0,I
Kazakhstan,Harvested irrigated temporary crop area: Rice,9,94.0,I
Kazakhstan,Harvested irrigated temporary crop area: Barley,15,92.0,I
Kazakhstan,Harvested irrigated temporary crop area: Maize,21,95.6,I
Kazakhstan,Harvested irrigated temporary crop area: Other cereals,27,200.0,I
Kazakhstan,Harvested irrigated temporary crop area: Potatoes,30,60.0,I
Kazakhstan,Harvested irrigated temporary crop area: Other roots and tubers,36,69.0,I
Kazakhstan,Harvested irrigated temporary crop area: Sugar beet,39,8.72,I
Kazakhstan,Harvested irrigated temporary crop area: Leguminous crops,45,14.3,I
Kazakhstan,Harvested irrigated temporary crop area: Vegetables,51,182.6,I
Kazakhstan,Harvested irrigated temporary crop area: Tobacco,54,1.6,I
Kazakhstan,Harvested irrigated temporary crop area: Cotton,60,134.2,I
Kazakhstan,Harvested irrigated temporary crop area: Fodder,66,1007.0,I
Kazakhstan,Harvested irrigated permanent crop area: Oil palm,72,80.0,I
Kazakhstan,Harvested irrigated temporary crop area: Sunflower,75,40.0,I
Kazakhstan,Harvested irrigated temporary crop area: Other crops,81,4.83,I
Kazakhstan,Harvested irrigated permanent crop area: Other crops,84,54.0,I
Kenya,Harvested irrigated temporary crop area: Rice,3,25.0,I
Kenya,Harvested irrigated temporary crop area: Maize,9,6.0,I
Kenya,Harvested irrigated temporary crop area: Sugarcane,15,8.0,I
Kenya,Harvested irrigated temporary crop area: Vegetables,21,45.2,I
Kenya,Harvested irrigated permanent crop area: Bananas,27,1.0,I
Kenya,Harvested irrigated permanent crop area: Citrus,33,8.0,I
Kenya,Harvested irrigated permanent crop area: Coffee,39,20.0,I
Kenya,Harvested irrigated permanent crop area: Tea,43,8.0,I
Kenya,Harvested irrigated temporary crop area: Cotton,49,6.0,I
Kenya,Harvested irrigated temporary crop area: Flowers,55,5.0,I
Kenya,Harvested irrigated temporary crop area: Other crops,59,5.95,I
Kenya,Harvested irrigated permanent crop area: Other crops,65,0.03,I
Kuwait,Harvested irrigated temporary crop area: Wheat,3,0.29,I
Kuwait,Harvested irrigated temporary crop area: Barley,7,1.263,I
Kuwait,Harvested irrigated temporary crop area: Potatoes,13,0.76,I
Kuwait,Harvested irrigated temporary crop area: Leguminous crops,19,0.06,I
Kuwait,Harvested irrigated temporary crop area: Vegetables,25,3.66,I
Kuwait,Harvested irrigated temporary crop area: Fodder,31,1.47,I
Kuwait,Harvested irrigated temporary crop area: Other crops,35,0.39,I
Kuwait,Harvested irrigated permanent crop area: Other crops,41,1.692,I
Kyrgyzstan,Harvested irrigated temporary crop area: Wheat,3,360.7,I
Kyrgyzstan,Harvested irrigated temporary crop area: Rice,7,5.0,I
Kyrgyzstan,Harvested irrigated temporary crop area: Barley,13,86.6,I
Kyrgyzstan,Harvested irrigated temporary crop area: Maize,19,61.5,I
Kyrgyzstan,Harvested irrigated temporary crop area: Millet,23,0.08,I
Kyrgyzstan,Harvested irrigated temporary crop area: Sorghum,27,0.004,I
Kyrgyzstan,Harvested irrigated temporary crop area: Other cereals,33,1.516,I
Kyrgyzstan,Harvested irrigated temporary crop area: Potatoes,37,76.0,I
Kyrgyzstan,Harvested irrigated temporary crop area: Other roots and tubers,43,7.1,I
Kyrgyzstan,Harvested irrigated temporary crop area: Sugar beet,47,14.5,I
Kyrgyzstan,Harvested irrigated temporary crop area: Leguminous crops,51,20.8,I
Kyrgyzstan,Harvested irrigated temporary crop area: Vegetables,57,40.6,I
Kyrgyzstan,Harvested irrigated temporary crop area: Tobacco,61,5.6,I
Kyrgyzstan,Harvested irrigated temporary crop area: Cotton,67,45.5,I
Kyrgyzstan,Harvested irrigated temporary crop area: Fodder,73,35.8,I
Kyrgyzstan,Harvested irrigated permanent crop area: Oil palm,79,58.4,I
Kyrgyzstan,Harvested irrigated temporary crop area: Sunflower,83,59.2,I
Kyrgyzstan,Harvested irrigated temporary crop area: Other crops,87,27.7,I
Kyrgyzstan,Harvested irrigated permanent crop area: Other crops,93,36.2,I
Lao People's Democratic Republic,Harvested irrigated temporary crop area: Rice,3,310.7,I
Lao People's Democratic Republic,Harvested irrigated temporary crop area: Sugarcane,7,5.0,I
Lao People's Democratic Republic,Harvested irrigated temporary crop area: Vegetables,13,33.0,I
Lao People's Democratic Republic,Harvested irrigated permanent crop area: Citrus,17,15.0,I
Lao People's Democratic Republic,Harvested irrigated temporary crop area: Cotton,21,8.0,I
Latvia,Harvested irrigated temporary crop area: Potatoes,0,0.31,I
Latvia,Harvested irrigated temporary crop area: Vegetables,3,0.31,I
Lebanon,Harvested irrigated temporary crop area: Wheat,3,16.94,I
Lebanon,Harvested irrigated temporary crop area: Barley,9,5.14,I
Lebanon,Harvested irrigated temporary crop area: Maize,15,3.49,I
Lebanon,Harvested irrigated temporary crop area: Other cereals,20,29.9,I
Lebanon,Harvested irrigated temporary crop area: Potatoes,26,19.17,I
Lebanon,Harvested irrigated temporary crop area: Other roots and tubers,31,4.156,I
Lebanon,Harvested irrigated temporary crop area: Sugar beet,37,0.0,I
Lebanon,Harvested irrigated temporary crop area: Leguminous crops,42,4.31,I
Lebanon,Harvested irrigated temporary crop area: Vegetables,48,33.0,I
Lebanon,Harvested irrigated permanent crop area: Bananas,53,2.754,I
Lebanon,Harvested irrigated permanent crop area: Citrus,58,16.43,I
Lebanon,Harvested irrigated temporary crop area: Tobacco,63,8.983,I
Lebanon,Harvested irrigated permanent crop area: Oil palm,69,0.305,I
Lebanon,Harvested irrigated temporary crop area: Groundnuts,74,0.718,I
Lebanon,Harvested irrigated temporary crop area: Flowers,79,0.508,I
Lebanon,Harvested irrigated temporary crop area: Other crops,85,7.3,I
Lebanon,Harvested irrigated permanent crop area: Other crops,91,1.1,I
Lesotho,Harvested irrigated temporary crop area: Vegetables,3,0.067,I
Liberia,Harvested irrigated temporary crop area: Vegetables,3,0.1,I
Libya,Harvested irrigated temporary crop area: Wheat,2,70.0,I
Libya,Harvested irrigated temporary crop area: Barley,7,50.0,I
Libya,Harvested irrigated temporary crop area: Potatoes,12,10.0,I
Libya,Harvested irrigated temporary crop area: Leguminous crops,17,10.0,I
Libya,Harvested irrigated temporary crop area: Vegetables,22,60.0,I
Libya,Harvested irrigated permanent crop area: Citrus,27,10.0,I
Libya,Harvested irrigated permanent crop area: Coffee,32,0.0,I
Libya,Harvested irrigated temporary crop area: Tobacco,37,1.0,I
Libya,Harvested irrigated temporary crop area: Fodder,42,70.0,I
Libya,Harvested irrigated temporary crop area: Groundnuts,47,10.0,I
Lithuania,Harvested irrigated temporary crop area: Potatoes,0,0.642,I
Lithuania,Harvested irrigated temporary crop area: Vegetables,3,0.615,I
Lithuania,Harvested irrigated temporary crop area: Other crops,6,0.101,I
Macedonia,Harvested irrigated temporary crop area: Other cereals,1,27.03,I
Macedonia,Harvested irrigated temporary crop area: Vegetables,5,15.96,I
Macedonia,Harvested irrigated temporary crop area: Tobacco,9,5.055,I
Macedonia,Harvested irrigated temporary crop area: Fodder,13,6.892,I
Macedonia,Harvested irrigated temporary crop area: Other crops,17,1.761,I
Madagascar,Harvested irrigated temporary crop area: Rice,3,1044.0,I
Madagascar,Harvested irrigated temporary crop area: Sugarcane,9,17.75,I
Madagascar,Harvested irrigated temporary crop area: Cotton,15,1.243,I
Madagascar,Harvested irrigated temporary crop area: Other crops,21,0.5,I
Madagascar,Harvested irrigated permanent crop area: Other crops,27,0.5,I
Malawi,Harvested irrigated temporary crop area: Rice,3,6.4,I
Malawi,Harvested irrigated temporary crop area: Maize,9,2.0,I
Malawi,Harvested irrigated temporary crop area: Sugarcane,15,21.68,I
Malawi,Harvested irrigated temporary crop area: Vegetables,21,2.0,I
Malawi,Harvested irrigated permanent crop area: Coffee,26,5.45,I
Malawi,Harvested irrigated permanent crop area: Tea,31,21.0,I
Malawi,Harvested irrigated temporary crop area: Other crops,37,1.65,I
Malawi,Harvested irrigated permanent crop area: Other crops,43,1.65,I
Malaysia,Harvested irrigated temporary crop area: Rice,3,433.6,I
Malaysia,Harvested irrigated temporary crop area: Vegetables,9,32.02,I
Malaysia,Harvested irrigated temporary crop area: Tobacco,15,11.2,I
Malaysia,Harvested irrigated temporary crop area: Flowers,21,0.841,I
Mali,Harvested irrigated temporary crop area: Wheat,3,9.515,I
