"Area","Area Id","Variable Name","Variable Id","Year","Value","Symbol","Md"
"Mali",466,"Surface water: total flow of border rivers",4165,1977,0.0,"E","","6043"
"Mali",466,"Surface water: total flow of border rivers",4165,1982,0.0,"E","","6043"
"Mali",466,"Surface water: total flow of border rivers",4165,1987,0.0,"E","","6043"
"Mali",466,"Surface water: total flow of border rivers",4165,1992,0.0,"E","","6043"
"Mali",466,"Surface water: total flow of border rivers",4165,1997,0.0,"E","","6043"
"Mali",466,"Surface water: total flow of border rivers",4165,2002,0.0,"E","","6043"
"Mali",466,"Surface water: total flow of border rivers",4165,2007,0.0,"E","","6043"
"Mali",466,"Surface water: total flow of border rivers",4165,2012,0.0,"E","","6043"
"Mali",466,"Surface water: total flow of border rivers",4165,2017,0.0,"E","","6433"
"Mali",466,"Surface water: accounted flow of border rivers",4168,1962,0.0,"E","","6027"
"Mali",466,"Surface water: accounted flow of border rivers",4168,1967,0.0,"E","","6027"
"Mali",466,"Surface water: accounted flow of border rivers",4168,1972,0.0,"E","","6027"
"Mali",466,"Surface water: accounted flow of border rivers",4168,1977,0.0,"E","","6027"
"Mali",466,"Surface water: accounted flow of border rivers",4168,1982,0.0,"E","","6027"
"Mali",466,"Surface water: accounted flow of border rivers",4168,1987,0.0,"E","","6027"
"Mali",466,"Surface water: accounted flow of border rivers",4168,1992,0.0,"E","","6027"
"Mali",466,"Surface water: accounted flow of border rivers",4168,1997,0.0,"E","","6027"
"Mali",466,"Surface water: accounted flow of border rivers",4168,2002,0.0,"E","","6027"
"Mali",466,"Surface water: accounted flow of border rivers",4168,2007,0.0,"E","","6027"
"Mali",466,"Surface water: accounted flow of border rivers",4168,2012,0.0,"E","","6027"
"Mali",466,"Surface water: accounted flow of border rivers",4168,2017,0.0,"E","","6433"
"Mali",466,"Surface water: accounted inflow",4164,1962,60.0,"E","","0"
"Mali",466,"Surface water: accounted inflow",4164,1967,60.0,"E","","0"
"Mali",466,"Surface water: accounted inflow",4164,1972,60.0,"E","","0"
"Mali",466,"Surface water: accounted inflow",4164,1977,60.0,"E","","0"
"Mali",466,"Surface water: accounted inflow",4164,1982,60.0,"E","","0"
"Mali",466,"Surface water: accounted inflow",4164,1987,60.0,"E","","0"
"Mali",466,"Surface water: accounted inflow",4164,1992,60.0,"E","","0"
"Mali",466,"Surface water: accounted inflow",4164,1997,60.0,"E","","0"
"Mali",466,"Surface water: accounted inflow",4164,2002,60.0,"E","","0"
"Mali",466,"Surface water: accounted inflow",4164,2007,60.0,"E","","0"
"Mali",466,"Surface water: accounted inflow",4164,2012,60.0,"E","","0"
"Mali",466,"Surface water: accounted inflow",4164,2017,60.0,"E","","0"
"Mali",466,"Surface water: accounted inflow",4164,2018,60.0,"E","","0"
"Mali",466,"Surface water: leaving the country to other countries (total)",4171,1962,,,"[1201]",
"Mali",466,"Surface water: leaving the country to other countries (total)",4171,1967,,,"[1202]",
"Mali",466,"Surface water: leaving the country to other countries (total)",4171,1972,,,"[1203]",
"Mali",466,"Surface water: leaving the country to other countries (total)",4171,1977,,,"[1204]",
"Mali",466,"Surface water: leaving the country to other countries (total)",4171,1982,,,"[1205]",
"Mali",466,"Surface water: leaving the country to other countries (total)",4171,1987,,,"[1206]",
"Mali",466,"Surface water: leaving the country to other countries (total)",4171,1992,,,"[1207]",
"Mali",466,"Surface water: leaving the country to other countries (total)",4171,1997,,,"[1208]",
"Mali",466,"Surface water: leaving the country to other countries (total)",4171,2002,,,"[1209]",
"Mali",466,"Surface water: leaving the country to other countries (total)",4171,2007,,,"[1210]",
"Mali",466,"Surface water: leaving the country to other countries (total)",4171,2012,,,"[1211]",
"Mali",466,"Surface water: leaving the country to other countries (total)",4171,2017,50.0,"","","6433"
"Mali",466,"Surface water: outflow to other countries not submitted to treaties",4172,1962,50.0,"","","6433"
"Mali",466,"Surface water: outflow to other countries not submitted to treaties",4172,1967,50.0,"","","6433"
"Mali",466,"Surface water: outflow to other countries not submitted to treaties",4172,1972,50.0,"","","6433"
"Mali",466,"Surface water: outflow to other countries not submitted to treaties",4172,1977,50.0,"","","6433"
"Mali",466,"Surface water: outflow to other countries not submitted to treaties",4172,1982,50.0,"","","6433"
"Mali",466,"Surface water: outflow to other countries not submitted to treaties",4172,1987,50.0,"","","6433"
"Mali",466,"Surface water: outflow to other countries not submitted to treaties",4172,1992,50.0,"","","6433"
"Mali",466,"Surface water: outflow to other countries not submitted to treaties",4172,1997,50.0,"","","6433"
"Mali",466,"Surface water: outflow to other countries not submitted to treaties",4172,2002,50.0,"","","6433"
"Mali",466,"Surface water: outflow to other countries not submitted to treaties",4172,2007,50.0,"","","6433"
"Mali",466,"Surface water: outflow to other countries not submitted to treaties",4172,2012,50.0,"","","6433"
"Mali",466,"Surface water: outflow to other countries not submitted to treaties",4172,2017,50.0,"","","6433"
"Mali",466,"Surface water: outflow to other countries submitted to treaties",4173,1962,0.0,"E","","6043"
"Mali",466,"Surface water: outflow to other countries submitted to treaties",4173,1967,0.0,"E","","6043"
"Mali",466,"Surface water: outflow to other countries submitted to treaties",4173,1972,0.0,"E","","6043"
"Mali",466,"Surface water: outflow to other countries submitted to treaties",4173,1977,0.0,"E","","6043"
"Mali",466,"Surface water: outflow to other countries submitted to treaties",4173,1982,0.0,"E","","6043"
"Mali",466,"Surface water: outflow to other countries submitted to treaties",4173,1987,0.0,"E","","6043"
"Mali",466,"Surface water: outflow to other countries submitted to treaties",4173,1992,0.0,"E","","6043"
"Mali",466,"Surface water: outflow to other countries submitted to treaties",4173,1997,0.0,"E","","6043"
"Mali",466,"Surface water: outflow to other countries submitted to treaties",4173,2002,0.0,"E","","6043"
"Mali",466,"Surface water: outflow to other countries submitted to treaties",4173,2007,0.0,"E","","6043"
"Mali",466,"Surface water: outflow to other countries submitted to treaties",4173,2012,0.0,"E","","6043"
"Mali",466,"Surface water: outflow to other countries submitted to treaties",4173,2017,0.0,"E","","6433"
"Mali",466,"Surface water: outflow to other countries secured through treaties",4174,1962,0.0,"E","","6027"
"Mali",466,"Surface water: outflow to other countries secured through treaties",4174,1967,0.0,"E","","6027"
"Mali",466,"Surface water: outflow to other countries secured through treaties",4174,1972,0.0,"E","","6027"
"Mali",466,"Surface water: outflow to other countries secured through treaties",4174,1977,0.0,"E","","6027"
"Mali",466,"Surface water: outflow to other countries secured through treaties",4174,1982,0.0,"E","","6027"
"Mali",466,"Surface water: outflow to other countries secured through treaties",4174,1987,0.0,"E","","6027"
"Mali",466,"Surface water: outflow to other countries secured through treaties",4174,1992,0.0,"E","","6027"
"Mali",466,"Surface water: outflow to other countries secured through treaties",4174,1997,0.0,"E","","6027"
"Mali",466,"Surface water: outflow to other countries secured through treaties",4174,2002,0.0,"E","","6027"
"Mali",466,"Surface water: outflow to other countries secured through treaties",4174,2007,0.0,"E","","6027"
"Mali",466,"Surface water: outflow to other countries secured through treaties",4174,2012,0.0,"E","","6027"
"Mali",466,"Surface water: outflow to other countries secured through treaties",4174,2017,0.0,"E","","6433"
"Mali",466,"Surface water: total external renewable",4176,1962,60.0,"E","","0"
"Mali",466,"Surface water: total external renewable",4176,1967,60.0,"E","","0"
"Mali",466,"Surface water: total external renewable",4176,1972,60.0,"E","","0"
"Mali",466,"Surface water: total external renewable",4176,1977,60.0,"E","","0"
"Mali",466,"Surface water: total external renewable",4176,1982,60.0,"E","","0"
"Mali",466,"Surface water: total external renewable",4176,1987,60.0,"E","","0"
"Mali",466,"Surface water: total external renewable",4176,1992,60.0,"E","","0"
"Mali",466,"Surface water: total external renewable",4176,1997,60.0,"E","","0"
"Mali",466,"Surface water: total external renewable",4176,2002,60.0,"E","","0"
"Mali",466,"Surface water: total external renewable",4176,2007,60.0,"E","","0"
"Mali",466,"Surface water: total external renewable",4176,2012,60.0,"E","","0"
"Mali",466,"Surface water: total external renewable",4176,2017,60.0,"E","","0"
"Mali",466,"Surface water: total external renewable",4176,2018,60.0,"E","","0"
"Malta",470,"Surface water: entering the country (total)",4159,1962,0.0,"","","771"
"Malta",470,"Surface water: entering the country (total)",4159,1967,0.0,"","","771"
"Malta",470,"Surface water: entering the country (total)",4159,1972,0.0,"","","771"
"Malta",470,"Surface water: entering the country (total)",4159,1977,0.0,"","","771"
"Malta",470,"Surface water: entering the country (total)",4159,1982,0.0,"","","771"
"Malta",470,"Surface water: entering the country (total)",4159,1987,0.0,"","","771"
"Malta",470,"Surface water: entering the country (total)",4159,1992,0.0,"","","771"
"Malta",470,"Surface water: entering the country (total)",4159,1997,0.0,"","","771"
"Malta",470,"Surface water: entering the country (total)",4159,2002,0.0,"","","771"
"Malta",470,"Surface water: entering the country (total)",4159,2007,0.0,"","","771"
"Malta",470,"Surface water: entering the country (total)",4159,2012,0.0,"","","771"
"Malta",470,"Surface water: entering the country (total)",4159,2017,0.0,"","","6433"
"Malta",470,"Surface water: inflow not submitted to treaties",4160,1962,0.0,"","","771"
"Malta",470,"Surface water: inflow not submitted to treaties",4160,1967,0.0,"","","771"
"Malta",470,"Surface water: inflow not submitted to treaties",4160,1972,0.0,"","","771"
"Malta",470,"Surface water: inflow not submitted to treaties",4160,1977,0.0,"","","771"
"Malta",470,"Surface water: inflow not submitted to treaties",4160,1982,0.0,"","","771"
"Malta",470,"Surface water: inflow not submitted to treaties",4160,1987,0.0,"","","771"
"Malta",470,"Surface water: inflow not submitted to treaties",4160,1992,0.0,"","","771"
"Malta",470,"Surface water: inflow not submitted to treaties",4160,1997,0.0,"","","771"
"Malta",470,"Surface water: inflow not submitted to treaties",4160,2002,0.0,"","","771"
"Malta",470,"Surface water: inflow not submitted to treaties",4160,2007,0.0,"","","771"
"Malta",470,"Surface water: inflow not submitted to treaties",4160,2012,0.0,"","","771"
"Malta",470,"Surface water: inflow not submitted to treaties",4160,2017,0.0,"","","6433"
"Malta",470,"Surface water: inflow submitted to treaties",4161,1962,0.0,"","","771"
"Malta",470,"Surface water: inflow submitted to treaties",4161,1967,0.0,"","","771"
"Malta",470,"Surface water: inflow submitted to treaties",4161,1972,0.0,"","","771"
"Malta",470,"Surface water: inflow submitted to treaties",4161,1977,0.0,"","","771"
"Malta",470,"Surface water: inflow submitted to treaties",4161,1982,0.0,"","","771"
"Malta",470,"Surface water: inflow submitted to treaties",4161,1987,0.0,"","","771"
"Malta",470,"Surface water: inflow submitted to treaties",4161,1992,0.0,"","","771"
"Malta",470,"Surface water: inflow submitted to treaties",4161,1997,0.0,"","","771"
"Malta",470,"Surface water: inflow submitted to treaties",4161,2002,0.0,"","","771"
"Malta",470,"Surface water: inflow submitted to treaties",4161,2007,0.0,"","","771"
"Malta",470,"Surface water: inflow submitted to treaties",4161,2012,0.0,"","","771"
"Malta",470,"Surface water: inflow submitted to treaties",4161,2017,0.0,"","","6433"
"Malta",470,"Surface water: inflow secured through treaties",4162,1962,0.0,"","","771"
"Malta",470,"Surface water: inflow secured through treaties",4162,1967,0.0,"","","771"
"Malta",470,"Surface water: inflow secured through treaties",4162,1972,0.0,"","","771"
"Malta",470,"Surface water: inflow secured through treaties",4162,1977,0.0,"","","771"
"Malta",470,"Surface water: inflow secured through treaties",4162,1982,0.0,"","","771"
"Malta",470,"Surface water: inflow secured through treaties",4162,1987,0.0,"","","771"
"Malta",470,"Surface water: inflow secured through treaties",4162,1992,0.0,"","","771"
"Malta",470,"Surface water: inflow secured through treaties",4162,1997,0.0,"","","771"
"Malta",470,"Surface water: inflow secured through treaties",4162,2002,0.0,"","","771"
"Malta",470,"Surface water: inflow secured through treaties",4162,2007,0.0,"","","771"
"Malta",470,"Surface water: inflow secured through treaties",4162,2012,0.0,"","","771"
"Malta",470,"Surface water: inflow secured through treaties",4162,2017,0.0,"","","6433"
"Malta",470,"Surface water: total flow of border rivers",4165,1962,0.0,"","","771"
"Malta",470,"Surface water: total flow of border rivers",4165,1967,0.0,"","","771"
"Malta",470,"Surface water: total flow of border rivers",4165,1972,0.0,"","","771"
"Malta",470,"Surface water: total flow of border rivers",4165,1977,0.0,"","","771"
"Malta",470,"Surface water: total flow of border rivers",4165,1982,0.0,"","","771"
"Malta",470,"Surface water: total flow of border rivers",4165,1987,0.0,"","","771"
"Malta",470,"Surface water: total flow of border rivers",4165,1992,0.0,"","","771"
"Malta",470,"Surface water: total flow of border rivers",4165,1997,0.0,"","","771"
"Malta",470,"Surface water: total flow of border rivers",4165,2002,0.0,"","","771"
"Malta",470,"Surface water: total flow of border rivers",4165,2007,0.0,"","","771"
"Malta",470,"Surface water: total flow of border rivers",4165,2012,0.0,"","","771"
"Malta",470,"Surface water: total flow of border rivers",4165,2017,0.0,"","","6433"
"Malta",470,"Surface water: accounted flow of border rivers",4168,1962,0.0,"","","771"
"Malta",470,"Surface water: accounted flow of border rivers",4168,1967,0.0,"","","771"
"Malta",470,"Surface water: accounted flow of border rivers",4168,1972,0.0,"","","771"
"Malta",470,"Surface water: accounted flow of border rivers",4168,1977,0.0,"","","771"
"Malta",470,"Surface water: accounted flow of border rivers",4168,1982,0.0,"","","771"
"Malta",470,"Surface water: accounted flow of border rivers",4168,1987,0.0,"","","771"
"Malta",470,"Surface water: accounted flow of border rivers",4168,1992,0.0,"","","771"
"Malta",470,"Surface water: accounted flow of border rivers",4168,1997,0.0,"","","771"
"Malta",470,"Surface water: accounted flow of border rivers",4168,2002,0.0,"","","771"
"Malta",470,"Surface water: accounted flow of border rivers",4168,2007,0.0,"","","771"
"Malta",470,"Surface water: accounted flow of border rivers",4168,2012,0.0,"","","771"
"Malta",470,"Surface water: accounted flow of border rivers",4168,2017,0.0,"","","6433"
"Malta",470,"Surface water: accounted inflow",4164,1962,0.0,"E","","0"
"Malta",470,"Surface water: accounted inflow",4164,1967,0.0,"E","","0"
"Malta",470,"Surface water: accounted inflow",4164,1972,0.0,"E","","0"
"Malta",470,"Surface water: accounted inflow",4164,1977,0.0,"E","","0"
"Malta",470,"Surface water: accounted inflow",4164,1982,0.0,"E","","0"
"Malta",470,"Surface water: accounted inflow",4164,1987,0.0,"E","","0"
"Malta",470,"Surface water: accounted inflow",4164,1992,0.0,"E","","0"
"Malta",470,"Surface water: accounted inflow",4164,1997,0.0,"E","","0"
"Malta",470,"Surface water: accounted inflow",4164,2002,0.0,"E","","0"
"Malta",470,"Surface water: accounted inflow",4164,2007,0.0,"E","","0"
"Malta",470,"Surface water: accounted inflow",4164,2012,0.0,"E","","0"
"Malta",470,"Surface water: accounted inflow",4164,2017,0.0,"E","","0"
"Malta",470,"Surface water: accounted inflow",4164,2018,0.0,"E","","0"
"Malta",470,"Surface water: leaving the country to other countries (total)",4171,1962,0.0,"","","771"
"Malta",470,"Surface water: leaving the country to other countries (total)",4171,1967,0.0,"","","771"
"Malta",470,"Surface water: leaving the country to other countries (total)",4171,1972,0.0,"","","771"
"Malta",470,"Surface water: leaving the country to other countries (total)",4171,1977,0.0,"","","771"
"Malta",470,"Surface water: leaving the country to other countries (total)",4171,1982,0.0,"","","771"
"Malta",470,"Surface water: leaving the country to other countries (total)",4171,1987,0.0,"","","771"
"Malta",470,"Surface water: leaving the country to other countries (total)",4171,1992,0.0,"","","771"
"Malta",470,"Surface water: leaving the country to other countries (total)",4171,1997,0.0,"","","771"
"Malta",470,"Surface water: leaving the country to other countries (total)",4171,2002,0.0,"","","771"
"Malta",470,"Surface water: leaving the country to other countries (total)",4171,2007,0.0,"","","771"
"Malta",470,"Surface water: leaving the country to other countries (total)",4171,2012,0.0,"","","771"
"Malta",470,"Surface water: leaving the country to other countries (total)",4171,2017,0.0,"","","6433"
"Malta",470,"Surface water: outflow to other countries not submitted to treaties",4172,1962,0.0,"","","6043"
"Malta",470,"Surface water: outflow to other countries not submitted to treaties",4172,1967,0.0,"","","6043"
"Malta",470,"Surface water: outflow to other countries not submitted to treaties",4172,1972,0.0,"","","6043"
"Malta",470,"Surface water: outflow to other countries not submitted to treaties",4172,1977,0.0,"","","6043"
"Malta",470,"Surface water: outflow to other countries not submitted to treaties",4172,1982,0.0,"","","6043"
"Malta",470,"Surface water: outflow to other countries not submitted to treaties",4172,1987,0.0,"","","6043"
"Malta",470,"Surface water: outflow to other countries not submitted to treaties",4172,1992,0.0,"","","6043"
"Malta",470,"Surface water: outflow to other countries not submitted to treaties",4172,1997,0.0,"","","6043"
"Malta",470,"Surface water: outflow to other countries not submitted to treaties",4172,2002,0.0,"","","6043"
"Malta",470,"Surface water: outflow to other countries not submitted to treaties",4172,2007,0.0,"","","6043"
"Malta",470,"Surface water: outflow to other countries not submitted to treaties",4172,2012,0.0,"","","6043"
"Malta",470,"Surface water: outflow to other countries not submitted to treaties",4172,2017,0.0,"","","6433"
"Malta",470,"Surface water: outflow to other countries submitted to treaties",4173,1962,0.0,"","","6043"
"Malta",470,"Surface water: outflow to other countries submitted to treaties",4173,1967,0.0,"","","6043"
"Malta",470,"Surface water: outflow to other countries submitted to treaties",4173,1972,0.0,"","","6043"
"Malta",470,"Surface water: outflow to other countries submitted to treaties",4173,1977,0.0,"","","6043"
"Malta",470,"Surface water: outflow to other countries submitted to treaties",4173,1982,0.0,"","","6043"
"Malta",470,"Surface water: outflow to other countries submitted to treaties",4173,1987,0.0,"","","6043"
"Malta",470,"Surface water: outflow to other countries submitted to treaties",4173,1992,0.0,"","","6043"
"Malta",470,"Surface water: outflow to other countries submitted to treaties",4173,1997,0.0,"","","6043"
"Malta",470,"Surface water: outflow to other countries submitted to treaties",4173,2002,0.0,"","","6043"
"Malta",470,"Surface water: outflow to other countries submitted to treaties",4173,2007,0.0,"","","6043"
"Malta",470,"Surface water: outflow to other countries submitted to treaties",4173,2012,0.0,"","","6043"
"Malta",470,"Surface water: outflow to other countries submitted to treaties",4173,2017,0.0,"","","6433"
"Malta",470,"Surface water: outflow to other countries secured through treaties",4174,1962,0.0,"","","771"
"Malta",470,"Surface water: outflow to other countries secured through treaties",4174,1967,0.0,"","","771"
"Malta",470,"Surface water: outflow to other countries secured through treaties",4174,1972,0.0,"","","771"
"Malta",470,"Surface water: outflow to other countries secured through treaties",4174,1977,0.0,"","","771"
"Malta",470,"Surface water: outflow to other countries secured through treaties",4174,1982,0.0,"","","771"
"Malta",470,"Surface water: outflow to other countries secured through treaties",4174,1987,0.0,"","","771"
"Malta",470,"Surface water: outflow to other countries secured through treaties",4174,1992,0.0,"","","771"
"Malta",470,"Surface water: outflow to other countries secured through treaties",4174,1997,0.0,"","","771"
"Malta",470,"Surface water: outflow to other countries secured through treaties",4174,2002,0.0,"","","771"
"Malta",470,"Surface water: outflow to other countries secured through treaties",4174,2007,0.0,"","","771"
"Malta",470,"Surface water: outflow to other countries secured through treaties",4174,2012,0.0,"","","771"
"Malta",470,"Surface water: outflow to other countries secured through treaties",4174,2017,0.0,"","","6433"
"Malta",470,"Surface water: total external renewable",4176,1962,0.0,"E","","0"
"Malta",470,"Surface water: total external renewable",4176,1967,0.0,"E","","0"
"Malta",470,"Surface water: total external renewable",4176,1972,0.0,"E","","0"
"Malta",470,"Surface water: total external renewable",4176,1977,0.0,"E","","0"
"Malta",470,"Surface water: total external renewable",4176,1982,0.0,"E","","0"
"Malta",470,"Surface water: total external renewable",4176,1987,0.0,"E","","0"
"Malta",470,"Surface water: total external renewable",4176,1992,0.0,"E","","0"
"Malta",470,"Surface water: total external renewable",4176,1997,0.0,"E","","0"
"Malta",470,"Surface water: total external renewable",4176,2002,0.0,"E","","0"
"Malta",470,"Surface water: total external renewable",4176,2007,0.0,"E","","0"
"Malta",470,"Surface water: total external renewable",4176,2012,0.0,"E","","0"
"Malta",470,"Surface water: total external renewable",4176,2017,0.0,"E","","0"
"Malta",470,"Surface water: total external renewable",4176,2018,0.0,"E","","0"
"Marshall Islands",584,"Surface water: entering the country (total)",4159,1962,0.0,"","","6043"
"Marshall Islands",584,"Surface water: entering the country (total)",4159,1967,0.0,"","","6043"
"Marshall Islands",584,"Surface water: entering the country (total)",4159,1972,0.0,"","","6043"
"Marshall Islands",584,"Surface water: entering the country (total)",4159,1977,0.0,"","","6043"
"Marshall Islands",584,"Surface water: entering the country (total)",4159,1982,0.0,"","","6043"
"Marshall Islands",584,"Surface water: entering the country (total)",4159,1987,0.0,"","","6043"
"Marshall Islands",584,"Surface water: entering the country (total)",4159,1992,0.0,"","","6043"
"Marshall Islands",584,"Surface water: entering the country (total)",4159,1997,0.0,"","","6043"
"Marshall Islands",584,"Surface water: entering the country (total)",4159,2002,0.0,"","","6043"
"Marshall Islands",584,"Surface water: entering the country (total)",4159,2007,0.0,"","","6043"
"Marshall Islands",584,"Surface water: entering the country (total)",4159,2012,0.0,"","","6043"
"Marshall Islands",584,"Surface water: entering the country (total)",4159,2017,0.0,"","","6433"
"Marshall Islands",584,"Surface water: inflow not submitted to treaties",4160,1962,0.0,"","","6043"
"Marshall Islands",584,"Surface water: inflow not submitted to treaties",4160,1967,0.0,"","","6043"
"Marshall Islands",584,"Surface water: inflow not submitted to treaties",4160,1972,0.0,"","","6043"
"Marshall Islands",584,"Surface water: inflow not submitted to treaties",4160,1977,0.0,"","","6043"
"Marshall Islands",584,"Surface water: inflow not submitted to treaties",4160,1982,0.0,"","","6043"
"Marshall Islands",584,"Surface water: inflow not submitted to treaties",4160,1987,0.0,"","","6043"
"Marshall Islands",584,"Surface water: inflow not submitted to treaties",4160,1992,0.0,"","","6043"
"Marshall Islands",584,"Surface water: inflow not submitted to treaties",4160,1997,0.0,"","","6043"
"Marshall Islands",584,"Surface water: inflow not submitted to treaties",4160,2002,0.0,"","","6043"
"Marshall Islands",584,"Surface water: inflow not submitted to treaties",4160,2007,0.0,"","","6043"
"Marshall Islands",584,"Surface water: inflow not submitted to treaties",4160,2012,0.0,"","","6043"
"Marshall Islands",584,"Surface water: inflow not submitted to treaties",4160,2017,0.0,"","","6433"
"Marshall Islands",584,"Surface water: inflow submitted to treaties",4161,1962,0.0,"","","6043"
"Marshall Islands",584,"Surface water: inflow submitted to treaties",4161,1967,0.0,"","","6043"
"Marshall Islands",584,"Surface water: inflow submitted to treaties",4161,1972,0.0,"","","6043"
"Marshall Islands",584,"Surface water: inflow submitted to treaties",4161,1977,0.0,"","","6043"
"Marshall Islands",584,"Surface water: inflow submitted to treaties",4161,1982,0.0,"","","6043"
"Marshall Islands",584,"Surface water: inflow submitted to treaties",4161,1987,0.0,"","","6043"
"Marshall Islands",584,"Surface water: inflow submitted to treaties",4161,1992,0.0,"","","6043"
"Marshall Islands",584,"Surface water: inflow submitted to treaties",4161,1997,0.0,"","","6043"
"Marshall Islands",584,"Surface water: inflow submitted to treaties",4161,2002,0.0,"","","6043"
"Marshall Islands",584,"Surface water: inflow submitted to treaties",4161,2007,0.0,"","","6043"
"Marshall Islands",584,"Surface water: inflow submitted to treaties",4161,2012,0.0,"","","6043"
"Marshall Islands",584,"Surface water: inflow submitted to treaties",4161,2017,0.0,"","","6433"
"Marshall Islands",584,"Surface water: inflow secured through treaties",4162,1962,0.0,"","","6043"
"Marshall Islands",584,"Surface water: inflow secured through treaties",4162,1967,0.0,"","","6043"
"Marshall Islands",584,"Surface water: inflow secured through treaties",4162,1972,0.0,"","","6043"
"Marshall Islands",584,"Surface water: inflow secured through treaties",4162,1977,0.0,"","","6043"
"Marshall Islands",584,"Surface water: inflow secured through treaties",4162,1982,0.0,"","","6043"
"Marshall Islands",584,"Surface water: inflow secured through treaties",4162,1987,0.0,"","","6043"
"Marshall Islands",584,"Surface water: inflow secured through treaties",4162,1992,0.0,"","","6043"
"Marshall Islands",584,"Surface water: inflow secured through treaties",4162,1997,0.0,"","","6043"
"Marshall Islands",584,"Surface water: inflow secured through treaties",4162,2002,0.0,"","","6043"
"Marshall Islands",584,"Surface water: inflow secured through treaties",4162,2007,0.0,"","","6043"
"Marshall Islands",584,"Surface water: inflow secured through treaties",4162,2012,0.0,"","","6043"
"Marshall Islands",584,"Surface water: inflow secured through treaties",4162,2017,0.0,"","","6433"
"Marshall Islands",584,"Surface water: total flow of border rivers",4165,1962,0.0,"","","6043"
"Marshall Islands",584,"Surface water: total flow of border rivers",4165,1967,0.0,"","","6043"
"Marshall Islands",584,"Surface water: total flow of border rivers",4165,1972,0.0,"","","6043"
"Marshall Islands",584,"Surface water: total flow of border rivers",4165,1977,0.0,"","","6043"
"Marshall Islands",584,"Surface water: total flow of border rivers",4165,1982,0.0,"","","6043"
"Marshall Islands",584,"Surface water: total flow of border rivers",4165,1987,0.0,"","","6043"
"Marshall Islands",584,"Surface water: total flow of border rivers",4165,1992,0.0,"","","6043"
"Marshall Islands",584,"Surface water: total flow of border rivers",4165,1997,0.0,"","","6043"
"Marshall Islands",584,"Surface water: total flow of border rivers",4165,2002,0.0,"","","6043"
"Marshall Islands",584,"Surface water: total flow of border rivers",4165,2007,0.0,"","","6043"
"Marshall Islands",584,"Surface water: total flow of border rivers",4165,2012,0.0,"","","6043"
"Marshall Islands",584,"Surface water: total flow of border rivers",4165,2017,0.0,"","","6433"
"Marshall Islands",584,"Surface water: accounted flow of border rivers",4168,1962,0.0,"","","6043"
"Marshall Islands",584,"Surface water: accounted flow of border rivers",4168,1967,0.0,"","","6043"
"Marshall Islands",584,"Surface water: accounted flow of border rivers",4168,1972,0.0,"","","6043"
"Marshall Islands",584,"Surface water: accounted flow of border rivers",4168,1977,0.0,"","","6043"
"Marshall Islands",584,"Surface water: accounted flow of border rivers",4168,1982,0.0,"","","6043"
"Marshall Islands",584,"Surface water: accounted flow of border rivers",4168,1987,0.0,"","","6043"
"Marshall Islands",584,"Surface water: accounted flow of border rivers",4168,1992,0.0,"","","6043"
"Marshall Islands",584,"Surface water: accounted flow of border rivers",4168,1997,0.0,"","","6043"
"Marshall Islands",584,"Surface water: accounted flow of border rivers",4168,2002,0.0,"","","6043"
"Marshall Islands",584,"Surface water: accounted flow of border rivers",4168,2007,0.0,"","","6043"
"Marshall Islands",584,"Surface water: accounted flow of border rivers",4168,2012,0.0,"","","6043"
"Marshall Islands",584,"Surface water: accounted flow of border rivers",4168,2017,0.0,"","","6433"
"Marshall Islands",584,"Surface water: accounted inflow",4164,1962,0.0,"E","","0"
"Marshall Islands",584,"Surface water: accounted inflow",4164,1967,0.0,"E","","0"
"Marshall Islands",584,"Surface water: accounted inflow",4164,1972,0.0,"E","","0"
"Marshall Islands",584,"Surface water: accounted inflow",4164,1977,0.0,"E","","0"
"Marshall Islands",584,"Surface water: accounted inflow",4164,1982,0.0,"E","","0"
"Marshall Islands",584,"Surface water: accounted inflow",4164,1987,0.0,"E","","0"
"Marshall Islands",584,"Surface water: accounted inflow",4164,1992,0.0,"E","","0"
"Marshall Islands",584,"Surface water: accounted inflow",4164,1997,0.0,"E","","0"
"Marshall Islands",584,"Surface water: accounted inflow",4164,2002,0.0,"E","","0"
"Marshall Islands",584,"Surface water: accounted inflow",4164,2007,0.0,"E","","0"
"Marshall Islands",584,"Surface water: accounted inflow",4164,2012,0.0,"E","","0"
"Marshall Islands",584,"Surface water: accounted inflow",4164,2017,0.0,"E","","0"
"Marshall Islands",584,"Surface water: accounted inflow",4164,2018,0.0,"E","","0"
"Marshall Islands",584,"Surface water: leaving the country to other countries (total)",4171,1962,0.0,"","","6043"
"Marshall Islands",584,"Surface water: leaving the country to other countries (total)",4171,1967,0.0,"","","6043"
"Marshall Islands",584,"Surface water: leaving the country to other countries (total)",4171,1972,0.0,"","","6043"
"Marshall Islands",584,"Surface water: leaving the country to other countries (total)",4171,1977,0.0,"","","6043"
"Marshall Islands",584,"Surface water: leaving the country to other countries (total)",4171,1982,0.0,"","","6043"
"Marshall Islands",584,"Surface water: leaving the country to other countries (total)",4171,1987,0.0,"","","6043"
"Marshall Islands",584,"Surface water: leaving the country to other countries (total)",4171,1992,0.0,"","","6043"
"Marshall Islands",584,"Surface water: leaving the country to other countries (total)",4171,1997,0.0,"","","6043"
