,,,Value,Symbol
Libya,Harvested irrigated permanent crop area: Coffee,33,0.0,I
Libya,Harvested irrigated temporary crop area: Tobacco,38,1.0,I
Libya,Harvested irrigated temporary crop area: Fodder,43,70.0,I
Libya,Harvested irrigated temporary crop area: Groundnuts,48,10.0,I
Lithuania,Harvested irrigated temporary crop area: Potatoes,1,0.642,I
Lithuania,Harvested irrigated temporary crop area: Vegetables,4,0.615,I
Lithuania,Harvested irrigated temporary crop area: Other crops,7,0.101,I
Macedonia,Harvested irrigated temporary crop area: Other cereals,2,27.03,I
Macedonia,Harvested irrigated temporary crop area: Vegetables,6,15.96,I
Macedonia,Harvested irrigated temporary crop area: Tobacco,10,5.055,I
Macedonia,Harvested irrigated temporary crop area: Fodder,14,6.892,I
Macedonia,Harvested irrigated temporary crop area: Other crops,18,1.761,I
Madagascar,Harvested irrigated temporary crop area: Rice,4,1044.0,I
Madagascar,Harvested irrigated temporary crop area: Sugarcane,10,17.75,I
Madagascar,Harvested irrigated temporary crop area: Cotton,16,1.243,I
Madagascar,Harvested irrigated temporary crop area: Other crops,22,0.5,I
Madagascar,Harvested irrigated permanent crop area: Other crops,28,0.5,I
Malawi,Harvested irrigated temporary crop area: Rice,4,6.4,I
Malawi,Harvested irrigated temporary crop area: Maize,10,2.0,I
Malawi,Harvested irrigated temporary crop area: Sugarcane,16,21.68,I
Malawi,Harvested irrigated temporary crop area: Vegetables,22,2.0,I
Malawi,Harvested irrigated permanent crop area: Coffee,27,5.45,I
Malawi,Harvested irrigated permanent crop area: Tea,32,21.0,I
Malawi,Harvested irrigated temporary crop area: Other crops,38,1.65,I
Malawi,Harvested irrigated permanent crop area: Other crops,44,1.65,I
Malaysia,Harvested irrigated temporary crop area: Rice,4,433.6,I
Malaysia,Harvested irrigated temporary crop area: Vegetables,10,32.02,I
Malaysia,Harvested irrigated temporary crop area: Tobacco,16,11.2,I
Malaysia,Harvested irrigated temporary crop area: Flowers,22,0.841,I
Mali,Harvested irrigated temporary crop area: Wheat,4,9.515,I
Mali,Harvested irrigated temporary crop area: Rice,10,105.3,I
Mali,Harvested irrigated temporary crop area: Maize,15,0.437,I
Mali,Harvested irrigated temporary crop area: Sorghum,20,1.505,I
Mali,Harvested irrigated temporary crop area: Other cereals,26,73.7,I
Mali,Harvested irrigated temporary crop area: Potatoes,32,0.069,I
Mali,Harvested irrigated temporary crop area: Sweet potatoes,35,16.87,I
Mali,Harvested irrigated temporary crop area: Other roots and tubers,38,6.2,I
Mali,Harvested irrigated temporary crop area: Sugarcane,44,5.035,I
Mali,Harvested irrigated temporary crop area: Leguminous crops,47,0.265,I
Mali,Harvested irrigated temporary crop area: Vegetables,53,60.0,I
Mali,Harvested irrigated permanent crop area: Bananas,56,0.0468,I
Mali,Harvested irrigated permanent crop area: Citrus,59,0.094,I
Mali,Harvested irrigated permanent crop area: Tea,64,4.0,I
Mali,Harvested irrigated temporary crop area: Other crops,70,0.316,I
Malta,Harvested irrigated temporary crop area: Potatoes,2,0.81,I
Malta,Harvested irrigated temporary crop area: Other roots and tubers,8,0.377,I
Malta,Harvested irrigated temporary crop area: Leguminous crops,11,0.3,I
Malta,Harvested irrigated temporary crop area: Vegetables,17,1.3,I
Malta,Harvested irrigated permanent crop area: Citrus,21,0.07,I
Malta,Harvested irrigated permanent crop area: Other crops,25,0.09,I
Mauritania,Harvested irrigated temporary crop area: Rice,2,33.76,I
Mauritania,Harvested irrigated temporary crop area: Maize,6,0.532,I
Mauritania,Harvested irrigated temporary crop area: Sorghum,10,0.678,I
Mauritania,Harvested irrigated temporary crop area: Vegetables,14,0.244,I
Mauritania,Harvested irrigated permanent crop area: Other crops,20,4.751,I
Mauritius,Harvested irrigated temporary crop area: Maize,3,0.038,I
Mauritius,Harvested irrigated temporary crop area: Vegetables,8,0.758,I
Mauritius,Harvested irrigated permanent crop area: Citrus,13,0.042,I
Mauritius,Harvested irrigated temporary crop area: Tobacco,18,0.34,I
Mauritius,Harvested irrigated temporary crop area: Groundnuts,23,0.116,I
Mauritius,Harvested irrigated temporary crop area: Flowers,28,0.135,I
Mexico,Harvested irrigated temporary crop area: Wheat,4,597.0,I
Mexico,Harvested irrigated temporary crop area: Rice,10,66.0,I
Mexico,Harvested irrigated temporary crop area: Barley,14,195.0,I
Mexico,Harvested irrigated temporary crop area: Maize,20,1349.0,I
Mexico,Harvested irrigated temporary crop area: Sorghum,26,718.0,I
Mexico,Harvested irrigated temporary crop area: Other cereals,30,3208.0,I
Mexico,Harvested irrigated temporary crop area: Sugarcane,36,258.5,I
Mexico,Harvested irrigated temporary crop area: Leguminous crops,42,300.0,I
Mexico,Harvested irrigated temporary crop area: Vegetables,46,513.9,I
Mexico,Harvested irrigated permanent crop area: Citrus,50,182.3,I
Mexico,Harvested irrigated temporary crop area: Cotton,54,157.8,I
Mexico,Harvested irrigated temporary crop area: Fodder,60,243.8,I
Mexico,Harvested irrigated temporary crop area: Soybeans,64,76.84,I
Mexico,Harvested irrigated temporary crop area: Flowers,68,8.033,I
Mexico,Harvested irrigated temporary crop area: Other crops,74,62.03,I
Mongolia,Harvested irrigated temporary crop area: Wheat,4,8.5,I
Mongolia,Harvested irrigated temporary crop area: Potatoes,10,4.0,I
Mongolia,Harvested irrigated temporary crop area: Vegetables,16,3.5,I
Mongolia,Harvested irrigated temporary crop area: Fodder,22,18.0,I
Montenegro,Harvested irrigated temporary crop area: Other crops,1,0.009,I
Morocco,Harvested irrigated temporary crop area: Wheat,3,370.0,I
Morocco,Harvested irrigated temporary crop area: Rice,8,20.0,I
Morocco,Harvested irrigated temporary crop area: Barley,13,93.2,I
Morocco,Harvested irrigated temporary crop area: Maize,18,70.0,I
Morocco,Harvested irrigated temporary crop area: Other cereals,24,80.0,I
Morocco,Harvested irrigated temporary crop area: Potatoes,29,36.6,I
Morocco,Harvested irrigated temporary crop area: Sugarcane,35,11.0,I
Morocco,Harvested irrigated temporary crop area: Sugar beet,40,44.0,I
Morocco,Harvested irrigated temporary crop area: Leguminous crops,46,15.0,I
Morocco,Harvested irrigated temporary crop area: Vegetables,52,209.0,I
Morocco,Harvested irrigated permanent crop area: Bananas,57,2.5,I
Morocco,Harvested irrigated permanent crop area: Citrus,62,101.0,I
Morocco,Harvested irrigated temporary crop area: Cotton,68,7.5,I
Morocco,Harvested irrigated temporary crop area: Fodder,74,200.0,I
Morocco,Harvested irrigated permanent crop area: Oil palm,77,70.0,I
Morocco,Harvested irrigated temporary crop area: Soybeans,82,6.9,I
Morocco,Harvested irrigated temporary crop area: Groundnuts,87,6.6,I
Morocco,Harvested irrigated temporary crop area: Sunflower,92,11.6,I
Morocco,Harvested irrigated temporary crop area: Sesame,97,3.2,I
Morocco,Harvested irrigated temporary crop area: Flowers,102,0.8,I
Morocco,Harvested irrigated temporary crop area: Other crops,108,23.0,I
Morocco,Harvested irrigated permanent crop area: Other crops,114,130.8,I
Mozambique,Harvested irrigated temporary crop area: Rice,4,6.2,I
Mozambique,Harvested irrigated temporary crop area: Maize,10,5.0,I
Mozambique,Harvested irrigated temporary crop area: Sugarcane,16,37.2,I
Mozambique,Harvested irrigated temporary crop area: Vegetables,21,11.2,I
Mozambique,Harvested irrigated permanent crop area: Citrus,26,0.37,I
Mozambique,Harvested irrigated temporary crop area: Tobacco,31,0.445,I
Mozambique,Harvested irrigated temporary crop area: Other crops,34,7.4,I
Mozambique,Harvested irrigated permanent crop area: Other crops,40,2.0,I
Myanmar,Harvested irrigated temporary crop area: Wheat,4,77.0,I
Myanmar,Harvested irrigated temporary crop area: Rice,10,1918.0,I
Myanmar,Harvested irrigated temporary crop area: Maize,16,22.0,I
Myanmar,Harvested irrigated temporary crop area: Potatoes,20,6.0,I
Myanmar,Harvested irrigated temporary crop area: Sugarcane,26,62.0,I
Myanmar,Harvested irrigated temporary crop area: Leguminous crops,32,220.0,I
Myanmar,Harvested irrigated temporary crop area: Vegetables,36,50.0,I
Myanmar,Harvested irrigated temporary crop area: Tobacco,40,2.0,I
Myanmar,Harvested irrigated temporary crop area: Cotton,44,108.0,I
Myanmar,Harvested irrigated temporary crop area: Sesame,50,79.0,I
Myanmar,Harvested irrigated temporary crop area: Other crops,56,200.0,I
Myanmar,Harvested irrigated permanent crop area: Other crops,62,25.0,I
Namibia,Harvested irrigated temporary crop area: Wheat,3,1.4,I
Namibia,Harvested irrigated temporary crop area: Maize,8,2.7,I
Namibia,Harvested irrigated temporary crop area: Vegetables,13,0.7,I
Namibia,Harvested irrigated temporary crop area: Cotton,18,0.673,I
Namibia,Harvested irrigated temporary crop area: Fodder,23,1.7,I
Namibia,Harvested irrigated permanent crop area: Oil palm,29,0.15,I
Namibia,Harvested irrigated temporary crop area: Other crops,34,0.4,I
Namibia,Harvested irrigated permanent crop area: Other crops,40,0.15,I
Nepal,Harvested irrigated temporary crop area: Wheat,2,645.0,I
Nepal,Harvested irrigated temporary crop area: Rice,6,526.0,I
Nepal,Harvested irrigated temporary crop area: Maize,10,580.0,I
Nepal,Harvested irrigated temporary crop area: Sugarcane,14,33.0,I
Nepal,Harvested irrigated temporary crop area: Vegetables,18,31.0,I
Nepal,Harvested irrigated temporary crop area: Fodder,22,58.0,I
Nepal,Harvested irrigated temporary crop area: Other crops,26,36.0,I
Netherlands,Harvested irrigated temporary crop area: Wheat,2,0.0,I
Netherlands,Harvested irrigated temporary crop area: Maize,6,31.0,I
Netherlands,Harvested irrigated temporary crop area: Potatoes,10,55.0,I
Netherlands,Harvested irrigated temporary crop area: Sugar beet,14,16.0,I
Netherlands,Harvested irrigated temporary crop area: Vegetables,17,40.9,I
Netherlands,Harvested irrigated temporary crop area: Sunflower,21,0.0,I
Netherlands,Harvested irrigated permanent crop area: Other crops,25,4.73,I
New Zealand,Harvested irrigated temporary crop area: Wheat,2,28.8,I
New Zealand,Harvested irrigated temporary crop area: Other cereals,6,23.0,I
New Zealand,Harvested irrigated temporary crop area: Vegetables,10,27.1,I
New Zealand,Harvested irrigated temporary crop area: Fodder,14,72.4,I
New Zealand,Harvested irrigated temporary crop area: Flowers,18,3.3,I
Nicaragua,Harvested irrigated temporary crop area: Rice,4,41.64,I
Nicaragua,Harvested irrigated temporary crop area: Maize,7,1.309,I
Nicaragua,Harvested irrigated temporary crop area: Sorghum,10,0.258,I
Nicaragua,Harvested irrigated permanent crop area: Plantains,13,20.34,I
Nicaragua,Harvested irrigated temporary crop area: Sugarcane,19,63.45,I
Nicaragua,Harvested irrigated temporary crop area: Leguminous crops,22,0.847,I
Nicaragua,Harvested irrigated permanent crop area: Bananas,28,13.46,I
Nicaragua,Harvested irrigated temporary crop area: Tobacco,31,1.88,I
Nicaragua,Harvested irrigated temporary crop area: Cotton,34,0.001,I
Nicaragua,Harvested irrigated temporary crop area: Fodder,40,2.3,I
Nicaragua,Harvested irrigated temporary crop area: Soybeans,43,0.006,I
Nicaragua,Harvested irrigated temporary crop area: Groundnuts,46,0.91,I
Nicaragua,Harvested irrigated temporary crop area: Sesame,49,0.033,I
Niger,Harvested irrigated temporary crop area: Wheat,4,0.203,I
Niger,Harvested irrigated temporary crop area: Rice,10,13.54,I
Niger,Harvested irrigated temporary crop area: Maize,13,0.419,I
Niger,Harvested irrigated temporary crop area: Millet,16,1.194,I
Niger,Harvested irrigated temporary crop area: Sorghum,19,1.543,I
Niger,Harvested irrigated temporary crop area: Other cereals,25,2.215,I
Niger,Harvested irrigated temporary crop area: Sweet potatoes,28,0.064,I
Niger,Harvested irrigated temporary crop area: Cassava,31,0.146,I
Niger,Harvested irrigated temporary crop area: Sugarcane,34,0.053,I
Niger,Harvested irrigated temporary crop area: Leguminous crops,37,0.01,I
Niger,Harvested irrigated temporary crop area: Vegetables,43,0.16,I
Niger,Harvested irrigated temporary crop area: Cotton,49,0.415,I
Nigeria,Harvested irrigated temporary crop area: Wheat,4,19.0,I
Nigeria,Harvested irrigated temporary crop area: Rice,10,14.0,I
Nigeria,Harvested irrigated temporary crop area: Maize,16,19.0,I
Nigeria,Harvested irrigated temporary crop area: Potatoes,22,24.0,I
Nigeria,Harvested irrigated temporary crop area: Sugarcane,27,25.0,I
Nigeria,Harvested irrigated temporary crop area: Vegetables,33,117.0,I
Nigeria,Harvested irrigated temporary crop area: Cotton,38,8.0,I
Nigeria,Harvested irrigated temporary crop area: Other crops,44,24.0,I
Norway,Harvested irrigated temporary crop area: Barley,1,28.8,I
Norway,Harvested irrigated temporary crop area: Other cereals,4,14.3,I
Norway,Harvested irrigated temporary crop area: Potatoes,7,5.0,I
Norway,Harvested irrigated temporary crop area: Vegetables,10,1.8,I
Norway,Harvested irrigated temporary crop area: Other crops,13,3.3,I
Oman,Harvested irrigated temporary crop area: Wheat,4,0.3105,I
Oman,Harvested irrigated temporary crop area: Barley,10,1.171,I
Oman,Harvested irrigated temporary crop area: Maize,14,1.6,I
Oman,Harvested irrigated temporary crop area: Millet,18,0.001,I
Oman,Harvested irrigated temporary crop area: Sorghum,22,2.346,I
Oman,Harvested irrigated temporary crop area: Other cereals,28,3.256,I
Oman,Harvested irrigated temporary crop area: Potatoes,32,0.3097,I
Oman,Harvested irrigated temporary crop area: Sweet potatoes,36,0.1775,I
Oman,Harvested irrigated temporary crop area: Cassava,40,0.0001,I
Oman,Harvested irrigated temporary crop area: Other roots and tubers,44,0.001,I
Oman,Harvested irrigated permanent crop area: Plantains,48,0.0,I
Oman,Harvested irrigated temporary crop area: Sugarcane,52,0.0399,I
Oman,Harvested irrigated temporary crop area: Sugar beet,56,0.006,I
Oman,Harvested irrigated temporary crop area: Leguminous crops,60,0.232,I
Oman,Harvested irrigated temporary crop area: Vegetables,66,5.229,I
Oman,Harvested irrigated permanent crop area: Bananas,70,2.436,I
Oman,Harvested irrigated permanent crop area: Citrus,74,1.232,I
Oman,Harvested irrigated temporary crop area: Tobacco,78,0.2467,I
Oman,Harvested irrigated temporary crop area: Fodder,84,15.82,I
Oman,Harvested irrigated temporary crop area: Soybeans,88,0.0001,I
Oman,Harvested irrigated temporary crop area: Sesame,92,0.0001,I
Oman,Harvested irrigated permanent crop area: Coconuts,96,0.4492,I
Oman,Harvested irrigated temporary crop area: Other crops,100,1.378,I
Oman,Harvested irrigated permanent crop area: Other crops,106,34.49,I
Pakistan,Harvested irrigated temporary crop area: Wheat,4,7335.0,I
Pakistan,Harvested irrigated temporary crop area: Rice,7,2515.0,I
Pakistan,Harvested irrigated temporary crop area: Barley,10,81.99,I
Pakistan,Harvested irrigated temporary crop area: Maize,13,946.5,I
Pakistan,Harvested irrigated temporary crop area: Millet,16,477.5,I
Pakistan,Harvested irrigated temporary crop area: Sorghum,19,253.3,I
Pakistan,Harvested irrigated temporary crop area: Potatoes,22,154.3,I
Pakistan,Harvested irrigated temporary crop area: Sweet potatoes,25,0.88,I
Pakistan,Harvested irrigated temporary crop area: Sugarcane,28,1241.0,I
Pakistan,Harvested irrigated temporary crop area: Sugar beet,31,1.9,I
Pakistan,Harvested irrigated temporary crop area: Leguminous crops,34,1006.0,I
Pakistan,Harvested irrigated temporary crop area: Vegetables,37,352.7,I
Pakistan,Harvested irrigated permanent crop area: Bananas,40,35.56,I
Pakistan,Harvested irrigated permanent crop area: Citrus,43,199.4,I
Pakistan,Harvested irrigated temporary crop area: Tobacco,46,51.4,I
Pakistan,Harvested irrigated temporary crop area: Cotton,49,3054.0,I
Pakistan,Harvested irrigated temporary crop area: Fodder,52,2460.0,I
Pakistan,Harvested irrigated temporary crop area: Soybeans,55,0.049,I
Pakistan,Harvested irrigated temporary crop area: Groundnuts,58,9.012,I
Pakistan,Harvested irrigated temporary crop area: Sunflower,61,397.3,I
Pakistan,Harvested irrigated temporary crop area: Sesame,64,69.92,I
Pakistan,Harvested irrigated temporary crop area: Other crops,67,248.4,I
Pakistan,Harvested irrigated permanent crop area: Other crops,70,560.0,I
Palestine,Harvested irrigated temporary crop area: Vegetables,4,12.76,I
Palestine,Harvested irrigated permanent crop area: Bananas,10,0.577,I
Palestine,Harvested irrigated permanent crop area: Citrus,16,6.261,I
Palestine,Harvested irrigated temporary crop area: Other crops,22,2.839,I
Palestine,Harvested irrigated permanent crop area: Other crops,28,1.585,I
Panama,Harvested irrigated temporary crop area: Rice,4,21.24,I
Panama,Harvested irrigated temporary crop area: Maize,9,4.422,I
Panama,Harvested irrigated temporary crop area: Sorghum,14,0.042,I
Panama,Harvested irrigated temporary crop area: Potatoes,19,0.892,I
Panama,Harvested irrigated temporary crop area: Sugarcane,25,13.8,I
Panama,Harvested irrigated temporary crop area: Vegetables,31,1.341,I
Panama,Harvested irrigated permanent crop area: Bananas,37,0.93,I
Panama,Harvested irrigated permanent crop area: Coffee,40,0.021,I
Panama,Harvested irrigated temporary crop area: Fodder,46,0.123,I
Panama,Harvested irrigated temporary crop area: Other crops,52,6.12,I
Panama,Harvested irrigated permanent crop area: Other crops,58,0.256,I
Paraguay,Harvested irrigated temporary crop area: Rice,1,80.0,I
Paraguay,Harvested irrigated temporary crop area: Sugarcane,4,53.13,I
Paraguay,Harvested irrigated temporary crop area: Vegetables,7,2.23,I
Paraguay,Harvested irrigated permanent crop area: Other crops,10,0.81,I
Peru,Harvested irrigated temporary crop area: Rice,4,85.59,I
Peru,Harvested irrigated temporary crop area: Barley,10,15.05,I
Peru,Harvested irrigated temporary crop area: Maize,16,219.5,I
Peru,Harvested irrigated temporary crop area: Other cereals,22,26.61,I
Peru,Harvested irrigated temporary crop area: Potatoes,28,101.5,I
Peru,Harvested irrigated temporary crop area: Other roots and tubers,34,34.78,I
Peru,Harvested irrigated temporary crop area: Sugarcane,40,101.3,I
Peru,Harvested irrigated temporary crop area: Leguminous crops,46,63.53,I
Peru,Harvested irrigated temporary crop area: Vegetables,52,62.09,I
Peru,Harvested irrigated permanent crop area: Bananas,58,18.2,I
Peru,Harvested irrigated permanent crop area: Citrus,64,26.06,I
Peru,Harvested irrigated permanent crop area: Coffee,70,8.34,I
Peru,Harvested irrigated temporary crop area: Cotton,76,83.53,I
Peru,Harvested irrigated temporary crop area: Fodder,82,160.7,I
Peru,Harvested irrigated temporary crop area: Other crops,88,20.83,I
Philippines,Harvested irrigated temporary crop area: Rice,4,2422.0,I
Philippines,Harvested irrigated temporary crop area: Maize,8,96.6,I
Philippines,Harvested irrigated temporary crop area: Sugarcane,12,65.0,I
Philippines,Harvested irrigated temporary crop area: Vegetables,16,37.86,I
Philippines,Harvested irrigated permanent crop area: Bananas,20,14.21,I
Philippines,Harvested irrigated permanent crop area: Citrus,24,1.97,I
Philippines,Harvested irrigated temporary crop area: Tobacco,28,23.88,I
Philippines,Harvested irrigated temporary crop area: Groundnuts,32,12.4,I
Philippines,Harvested irrigated permanent crop area: Other crops,36,22.0,I
Poland,Harvested irrigated temporary crop area: Wheat,2,0.0,I
Poland,Harvested irrigated temporary crop area: Maize,6,4.0,I
Poland,Harvested irrigated temporary crop area: Potatoes,10,13.8,I
Poland,Harvested irrigated temporary crop area: Sugar beet,14,6.06,I
Poland,Harvested irrigated temporary crop area: Vegetables,18,4.4,I
Portugal,Harvested irrigated temporary crop area: Wheat,4,13.55,I
Portugal,Harvested irrigated temporary crop area: Rice,7,23.49,I
Portugal,Harvested irrigated temporary crop area: Maize,13,94.04,I
Portugal,Harvested irrigated temporary crop area: Other cereals,16,51.11,I
Portugal,Harvested irrigated temporary crop area: Potatoes,22,17.73,I
Portugal,Harvested irrigated temporary crop area: Sugar beet,28,4.36,I
Portugal,Harvested irrigated temporary crop area: Leguminous crops,31,22.18,I
Portugal,Harvested irrigated temporary crop area: Vegetables,34,54.69,I
Portugal,Harvested irrigated permanent crop area: Citrus,40,16.9,I
Portugal,Harvested irrigated temporary crop area: Soybeans,46,0.12,I
Portugal,Harvested irrigated temporary crop area: Sunflower,52,8.63,I
Portugal,Harvested irrigated permanent crop area: Other crops,58,42.7,I
Puerto Rico,Harvested irrigated temporary crop area: Rice,1,4.64,I
Puerto Rico,Harvested irrigated temporary crop area: Sugarcane,4,7.424,I
Puerto Rico,Harvested irrigated temporary crop area: Vegetables,7,1.392,I
Qatar,Harvested irrigated temporary crop area: Wheat,4,0.01,I
Qatar,Harvested irrigated temporary crop area: Barley,10,1.027,I
Qatar,Harvested irrigated temporary crop area: Maize,16,0.093,I
Qatar,Harvested irrigated temporary crop area: Other cereals,22,0.204,I
Qatar,Harvested irrigated temporary crop area: Potatoes,26,0.002,I
Qatar,Harvested irrigated temporary crop area: Other roots and tubers,32,0.055,I
Qatar,Harvested irrigated temporary crop area: Leguminous crops,38,0.029,I
Qatar,Harvested irrigated temporary crop area: Vegetables,44,1.343,I
Qatar,Harvested irrigated permanent crop area: Citrus,48,0.14,I
Qatar,Harvested irrigated temporary crop area: Fodder,54,1.066,I
Qatar,Harvested irrigated permanent crop area: Other crops,60,1.565,I
Republic of Korea,Harvested irrigated temporary crop area: Rice,4,962.0,I
Republic of Korea,Harvested irrigated temporary crop area: Maize,8,5.0,I
Republic of Korea,Harvested irrigated temporary crop area: Potatoes,12,19.0,I
Republic of Korea,Harvested irrigated temporary crop area: Sweet potatoes,16,14.0,I
Republic of Korea,Harvested irrigated temporary crop area: Vegetables,20,229.0,I
Republic of Korea,Harvested irrigated permanent crop area: Citrus,24,11.0,I
Republic of Korea,Harvested irrigated temporary crop area: Tobacco,28,1.0,I
Republic of Korea,Harvested irrigated temporary crop area: Fodder,32,12.0,I
Republic of Korea,Harvested irrigated temporary crop area: Soybeans,36,52.0,I
Republic of Moldova,Harvested irrigated temporary crop area: Other cereals,1,7.0,I
Republic of Moldova,Harvested irrigated temporary crop area: Potatoes,4,3.5,I
Republic of Moldova,Harvested irrigated temporary crop area: Sugar beet,7,2.2,I
Republic of Moldova,Harvested irrigated temporary crop area: Vegetables,10,3.5,I
Republic of Serbia,Harvested irrigated temporary crop area: Maize,1,10.0,I
Republic of Serbia,Harvested irrigated temporary crop area: Other cereals,4,7.8,I
Republic of Serbia,Harvested irrigated temporary crop area: Potatoes,7,1.0,I
Republic of Serbia,Harvested irrigated temporary crop area: Sugar beet,10,1.6,I
Republic of Serbia,Harvested irrigated temporary crop area: Vegetables,13,6.2,I
Republic of Serbia,Harvested irrigated temporary crop area: Fodder,16,4.4,I
Romania,Harvested irrigated temporary crop area: Wheat,2,0.0,I
Romania,Harvested irrigated temporary crop area: Maize,6,38.2,I
Romania,Harvested irrigated temporary crop area: Potatoes,10,3.2,I
Romania,Harvested irrigated temporary crop area: Sugar beet,14,1.69,I
Romania,Harvested irrigated temporary crop area: Leguminous crops,17,3.4,I
Romania,Harvested irrigated temporary crop area: Vegetables,20,20.4,I
Romania,Harvested irrigated permanent crop area: Citrus,24,0.0,I
Romania,Harvested irrigated temporary crop area: Fodder,28,20.4,I
Romania,Harvested irrigated temporary crop area: Soybeans,32,15.2,I
Romania,Harvested irrigated temporary crop area: Sunflower,36,26.9,I
Romania,Harvested irrigated temporary crop area: Other crops,39,4.9,I
Romania,Harvested irrigated permanent crop area: Other crops,43,4.4,I
Russian Federation,Harvested irrigated temporary crop area: Wheat,2,61.3,I
Russian Federation,Harvested irrigated temporary crop area: Rice,8,38.0,I
Russian Federation,Harvested irrigated temporary crop area: Barley,12,26.0,I
Russian Federation,Harvested irrigated temporary crop area: Maize,16,15.0,I
Russian Federation,Harvested irrigated temporary crop area: Other cereals,22,23.0,I
Russian Federation,Harvested irrigated temporary crop area: Potatoes,26,82.0,I
Russian Federation,Harvested irrigated temporary crop area: Sugar beet,32,32.0,I
Russian Federation,Harvested irrigated temporary crop area: Leguminous crops,38,32.0,I
Russian Federation,Harvested irrigated temporary crop area: Vegetables,44,57.0,I
Russian Federation,Harvested irrigated temporary crop area: Fodder,50,328.6,I
Rwanda,Harvested irrigated temporary crop area: Rice,2,2.0,I
Rwanda,Harvested irrigated temporary crop area: Vegetables,6,2.0,I
Saint Kitts and Nevis,Harvested irrigated temporary crop area: Vegetables,1,0.025,I
Sao Tome and Principe,Harvested irrigated permanent crop area: Cocoa beans,4,9.5,I
Sao Tome and Principe,Harvested irrigated temporary crop area: Other crops,10,0.2,I
Saudi Arabia,Harvested irrigated temporary crop area: Wheat,4,490.3,I
Saudi Arabia,Harvested irrigated temporary crop area: Barley,10,22.09,I
Saudi Arabia,Harvested irrigated temporary crop area: Maize,16,12.12,I
Saudi Arabia,Harvested irrigated temporary crop area: Sorghum,20,143.7,I
Saudi Arabia,Harvested irrigated temporary crop area: Other cereals,26,229.0,I
Saudi Arabia,Harvested irrigated temporary crop area: Potatoes,30,14.71,I
Saudi Arabia,Harvested irrigated temporary crop area: Other roots and tubers,36,4.9,I
Saudi Arabia,Harvested irrigated temporary crop area: Vegetables,42,113.1,I
Saudi Arabia,Harvested irrigated permanent crop area: Citrus,47,10.85,I
Saudi Arabia,Harvested irrigated temporary crop area: Fodder,53,207.3,I
Saudi Arabia,Harvested irrigated permanent crop area: Oil palm,59,2.7,I
Saudi Arabia,Harvested irrigated permanent crop area: Other crops,65,190.8,I
Senegal,Harvested irrigated temporary crop area: Rice,3,80.68,I
Senegal,Harvested irrigated temporary crop area: Maize,9,2.97,I
Senegal,Harvested irrigated temporary crop area: Other cereals,15,1.16,I
Senegal,Harvested irrigated temporary crop area: Potatoes,20,1.2,I
Senegal,Harvested irrigated temporary crop area: Cassava,26,0.06,I
Senegal,Harvested irrigated temporary crop area: Sugarcane,31,10.75,I
Senegal,Harvested irrigated temporary crop area: Vegetables,36,13.61,I
Senegal,Harvested irrigated temporary crop area: Other crops,42,0.948,I
Seychelles,Harvested irrigated temporary crop area: Leguminous crops,2,0.0026,I
Seychelles,Harvested irrigated temporary crop area: Vegetables,8,0.208,I
Seychelles,Harvested irrigated temporary crop area: Flowers,12,0.013,I
Sierra Leone,Harvested irrigated temporary crop area: Sugarcane,4,0.5,I
Sierra Leone,Harvested irrigated temporary crop area: Vegetables,10,0.5,I
Slovakia,Harvested irrigated temporary crop area: Wheat,2,0.5,I
Slovakia,Harvested irrigated temporary crop area: Maize,6,7.29,I
Slovakia,Harvested irrigated temporary crop area: Other cereals,9,2.2,I
Slovakia,Harvested irrigated temporary crop area: Potatoes,13,1.2,I
Slovakia,Harvested irrigated temporary crop area: Sugar beet,17,4.8,I
Slovakia,Harvested irrigated temporary crop area: Leguminous crops,20,2.8,I
Slovakia,Harvested irrigated temporary crop area: Vegetables,23,4.1,I
Slovakia,Harvested irrigated permanent crop area: Citrus,27,0.0,I
Slovakia,Harvested irrigated temporary crop area: Fodder,31,6.4,I
Slovakia,Harvested irrigated temporary crop area: Soybeans,35,0.91,I
Slovakia,Harvested irrigated temporary crop area: Sunflower,39,2.0,I
Slovakia,Harvested irrigated temporary crop area: Other crops,42,7.0,I
Slovakia,Harvested irrigated permanent crop area: Other crops,46,2.72,I
Slovenia,Harvested irrigated temporary crop area: Wheat,2,0.0,I
Slovenia,Harvested irrigated temporary crop area: Maize,6,0.289,I
Slovenia,Harvested irrigated temporary crop area: Potatoes,10,0.056,I
Slovenia,Harvested irrigated temporary crop area: Sugar beet,14,0.06,I
Slovenia,Harvested irrigated temporary crop area: Vegetables,17,0.757,I
Slovenia,Harvested irrigated temporary crop area: Fodder,21,0.15,I
Slovenia,Harvested irrigated temporary crop area: Flowers,24,0.078,I
Slovenia,Harvested irrigated temporary crop area: Other crops,27,0.399,I
Slovenia,Harvested irrigated permanent crop area: Other crops,31,1.104,I
Somalia,Harvested irrigated temporary crop area: Rice,4,1.3,I
Somalia,Harvested irrigated temporary crop area: Maize,10,19.6,I
Somalia,Harvested irrigated temporary crop area: Sorghum,14,13.7,I
Somalia,Harvested irrigated temporary crop area: Other cereals,18,1.7,I
Somalia,Harvested irrigated temporary crop area: Sugarcane,24,1.7,I
Somalia,Harvested irrigated temporary crop area: Vegetables,28,3.9,I
